41360.29412	0.09294
43658.08824	0.12329
45955.88235	0.23043
48253.67647	0.295
50551.47059	0.92167
52849.26471	0.38237
55147.05882	0.28554
57444.85294	0.12138
59742.64706	1
62040.44118	0.13617
64338.23529	0.01146
66636.02941	2.23315E-4
68933.82353	0.08297
71231.61765	0.03075
73529.41176	0.01513
75827.20588	0.01078
78125	0.00348
80422.79412	1.06632E-4
